CTC_hyrdo_seq_2G_29,2
CTC_hyrdo_seq_2G_30,2
CTC_hyrdo_seq_2G_31,3
CTC_hyrdo_seq_2G_32,2
CTC_hyrdo_seq_2G_33,3
CTC_hyrdo_seq_2G_34,3
CTC_hyrdo_seq_2G_35,2
CTC_hyrdo_seq_2G_36,3
CTC_hyrdo_seq_2G_37,2
CTC_hyrdo_seq_2G_38,2
CTC_hyrdo_seq_2G_39,3
CTC_hyrdo_seq_2G_40,2
CTC_hyrdo_seq_2G_41,3
CTC_hyrdo_seq_2G_42,3
CTC_hyrdo_seq_2G_43,3
CTC_hyrdo_seq_2G_44,3
CTC_hyrdo_seq_2G_45,3
CTC_hyrdo_seq_2G_46,2
CTC_hyrdo_seq_2G_47,2
CTC_hyrdo_seq_2G_48,3
